Application_ID,Full Name,Age,Location,Date,Loan Type,Marital Status,Collateral Type,Collateral Value,Employee_Status,Income,Loan Term,Loan Amount,Monthly Payment,Debt,Dti,LVR,Guarantor,Customer Status,Customer Relation,Interest Rate,Loan Reason,Credit History,Loan Status,Loan Binary Status,Guarantor Binary
KH00918,RY Ly,47,Phnom Penh,2024-02-01,SME Loan,Married,House,100000,Self-employed,750,36,8500,270.29772760949385,250,33.33,8.5,Yes,New Customer,,7.5,Expand Farm,3,Rejected,0,1
KH00924,JONH Yim,34,Phnom Penh,2024-05-02,SME Loan,Married,House,225000,Self-employed,2680,60,68500,1392.213627251951,0,0.0,30.44,Yes,Existing Customer,Loan,6.3,Refinance,3,Rejected,0,1
KH00926,BUT Chhim,40,Phnom Penh,2024-12-15,SME Loan,Married,House,153000,Full-time,240,60,8500,174.3905162799357,150,62.5,5.56,Yes,Existing Customer,Loan,7.0,Expanding Business,5,Approved,1,1
KH00931,MAO Sreynit,32,Kandal,2025-06-08,SME Loan,Divorce,House,66000,Part-time,260,72,9000,166.73253998193474,0,0.0,13.64,Yes,New Customer,,8.5,Buy land,4,Approved,1,1
KH00935,LIN Kim,65,Phnom Penh,2024-02-16,SME Loan,Married,House,201500,Part-time,380,96,7000,108.82951892967652,250,65.79,3.47,Yes,New Customer,,8.9,Refinance,4,Approved,1,1
KH00937,DARA Thyda,28,Phnom Penh,2024-02-14,SME Loan,Single,House,100000,Full-time,1060,60,32000,667.3777941082972,300,28.3,32.0,No,New Customer,,7.6,Loan Consolidation,4,Approved,1,0
KH00943,SREY Sreynich,59,Phnom Penh,2024-01-29,SME Loan,Married,Land,2723000,Full-time,620,108,32500,462.8536513013765,400,64.52,1.19,Yes,New Customer,,9.1,Buy land,5,Approved,1,1
KH00944,HONG Ly,37,Phnom Penh,2025-04-30,SME Loan,Divorce,House,348500,Self-employed,490,36,5500,172.09639691604244,0,0.0,1.58,Yes,Existing Customer,KHQR,6.3,Expanding Business,5,Approved,1,1
KH00947,LIN Danuch,27,Kandal,2024-09-06,SME Loan,Married,House,152000,Self-employed,490,36,11500,367.84158344182686,200,40.82,7.57,Yes,New Customer,,7.7,Expanding Business,3,Rejected,0,1
KH00949,HONG Monyka,46,Kampot,2025-11-13,SME Loan,Married,Land,400000,Part-time,360,72,6500,119.1109464654968,300,83.33,1.62,Yes,Existing Customer,Card,7.8,Loan Consolidation,4,Rejected,0,1
KH00950,BUT Sophea,32,Phnom Penh,2024-06-03,SME Loan,Married,Car,36500,Part-time,380,60,9500,199.98225765405348,250,65.79,26.03,Yes,New Customer,,8.0,Refinance,5,Approved,1,1
KH00952,MEAS Chea,64,Kampot,2025-07-21,SME Loan,Single,Land,138500,Self-employed,380,60,5000,105.25381981792287,250,65.79,3.61,No,New Customer,,7.8,Expand Farm,4,Rejected,0,0
KH00959,BUT Chea,56,Kampong Cham,2024-12-29,SME Loan,Married,House,54500,Full-time,620,72,23500,425.9365347037833,300,48.39,43.12,Yes,Existing Customer,Loan,7.6,Expand Farm,5,Approved,1,1
KH00962,HOUEN Kim,23,Phnom Penh,2024-09-10,SME Loan,Married,Car,35500,Self-employed,1800,72,33500,627.3942012053485,800,44.44,94.37,Yes,New Customer,,11.2,Expanding Business,5,Rejected,0,1
KH00966,HORN Bunthai,32,Kandal,2025-07-04,SME Loan,Married,House,200000,Full-time,250,60,8000,168.79786936760465,200,80.0,4.0,No,New Customer,,7.8,Refinance,3,Approved,1,0
KH00969,RITH Leakhena,33,Prey Veng,2025-11-18,SME Loan,Single,Land,75500,Part-time,100,96,5500,82.00988035779018,50,50.0,7.28,No,Existing Customer,KHQR,7.8,Refinance,4,Rejected,0,0
KH00970,SOK Borany,50,Kampong Cham,2025-09-17,SME Loan,Divorce,House,230000,Full-time,530,60,19500,396.3235873198985,0,0.0,8.48,Yes,Existing Customer,Loan,6.7,Expanding Business,2,Approved,1,1
KH00974,PHAI Nita,64,Phnom Penh,2025-01-25,SME Loan,Married,Car,25500,Full-time,890,60,31500,640.2150256706052,250,28.09,123.53,No,Existing Customer,Loan,8.9,Loan Consolidation,5,Rejected,0,0
KH00975,KEO Morokot,60,Phnom Penh,2024-06-25,SME Loan,Married,Car,24000,Self-employed,1860,84,72500,1166.458173852788,500,26.88,302.08,Yes,Existing Customer,Card,10.0,Loan Consolidation,4,Rejected,0,1
KH00976,CHAI Leng,41,Battambang,2024-11-11,SME Loan,Married,Land,94000,Full-time,790,48,17000,414.2221586053757,300,37.97,18.09,Yes,Existing Customer,Loan,6.5,Loan Consolidation,4,Approved,1,1
KH00979,JONH Danuch,37,Kampong Cham,2024-08-04,SME Loan,Married,Car,28000,Full-time,470,108,12500,175.30740493406762,0,0.0,44.64,Yes,New Customer,,8.5,Loan Consolidation,5,Approved,1,1
KH00980,CHEAN Kim,59,Siem Reap,2025-02-12,SME Loan,Married,Car,17500,Self-employed,420,60,8500,178.5158211325835,250,59.52,48.57,Yes,New Customer,,8.0,Expanding Business,3,Rejected,0,1
KH00987,VANNA Sreynit,31,Prey Veng,2024-04-05,SME Loan,Married,House,130000,Full-time,240,72,7500,137.06018109964572,150,62.5,5.77,Yes,Existing Customer,Deposit,8.0,Loan Consolidation,4,Approved,1,1
KH00989,KHUN Chhay,61,Kandal,2024-12-12,SME Loan,Single,Car,42000,Part-time,170,72,6500,118.7854902863596,100,58.82,15.48,Yes,Existing Customer,Loan,7.8,Buy land,4,Approved,1,1
KH00991,PHAI Cheableng,59,Phnom Penh,2025-02-25,SME Loan,Divorce,House,265000,Part-time,340,108,16500,226.97135583120263,200,58.82,6.23,Yes,Existing Customer,Card,7.8,Refinance,4,Rejected,0,1
KH00994,BOREY Sokha,25,Kandal,2025-08-04,SME Loan,Married,House,155500,Self-employed,320,72,15000,280.9227766591113,200,62.5,9.65,Yes,New Customer,,9.1,Refinance,1,Rejected,0,1
KH00996,SENG Dyna,57,Battambang,2024-11-25,SME Loan,Single,House,79000,Self-employed,760,60,23000,478.5592064898559,150,19.74,29.11,No,New Customer,,7.7,Buy land,5,Rejected,0,0
KH00997,SOY Bunthai,54,Kampong Cham,2025-01-13,SME Loan,Single,House,45000,Self-employed,820,36,21000,672.6919445564224,450,54.88,46.67,Yes,New Customer,,7.9,Expanding Business,4,Rejected,0,1
KH00998,HONG Sreynit,59,Kampot,2025-06-05,SME Loan,Single,House,158500,Full-time,560,36,11500,364.0933672496217,400,71.43,7.26,Yes,Existing Customer,Loan,7.1,Expanding Business,4,Approved,1,1
KH01006,VANNA Darlin,22,Kandal,2025-08-17,SME Loan,Married,House,82500,Self-employed,180,96,6000,88.21279116289874,100,55.56,7.27,No,Existing Customer,Card,7.8,Refinance,5,Rejected,0,0
KH01008,PRAK Sreynit,32,Kandal,2024-08-03,SME Loan,Divorce,House,30000,Full-time,840,108,38000,522.7219103991333,400,47.62,126.67,Yes,Existing Customer,KHQR,10.3,Loan Consolidation,2,Rejected,0,1
KH01012,CHAN Leng,38,Phnom Penh,2025-08-28,SME Loan,Divorce,Car,33500,Self-employed,680,36,7500,235.71533522728015,250,36.76,22.39,Yes,Existing Customer,KHQR,6.5,Buy land,5,Approved,1,1
KH01013,SING Chamrouen,27,Battambang,2025-09-13,SME Loan,Single,Land,114500,Self-employed,300,48,7000,175.52786665879847,250,83.33,6.11,Yes,New Customer,,8.0,Expand Farm,4,Rejected,0,1
KH01014,RY Darlin,53,Siem Reap,2025-07-14,SME Loan,Single,House,42000,Full-time,250,36,4000,128.50608944481417,200,80.0,9.52,Yes,New Customer,,9.5,Buy land,5,Approved,1,1
KH01016,KHUN Virakroth,54,Battambang,2025-11-19,SME Loan,Married,House,126000,Self-employed,1330,96,81000,1190.872680699133,0,0.0,64.29,No,Existing Customer,KHQR,7.8,Expanding Business,5,Rejected,0,0
KH01018,BUT Sokha,54,Phnom Penh,2025-12-30,SME Loan,Married,House,180500,Full-time,920,60,24500,510.961123614165,400,43.48,13.57,Yes,New Customer,,7.9,Buy land,4,Approved,1,1
KH01019,UM Chhim,61,Prey Veng,2025-06-22,SME Loan,Married,House,69000,Part-time,220,96,9000,133.72688309229392,200,90.91,13.04,Yes,Existing Customer,Card,8.1,Expand Farm,4,Rejected,0,1
KH01021,RY Vuthy,55,Prey Veng,2024-01-01,SME Loan,Single,House,98500,Full-time,550,60,11500,232.62855157362992,100,18.18,11.68,Yes,Existing Customer,Deposit,6.6,Refinance,5,Approved,1,1
KH01025,Y David,37,Kampong Cham,2024-03-07,SME Loan,Single,Car,22500,Part-time,100,84,4000,64.96697510961005,50,50.0,17.78,No,Existing Customer,Deposit,9.3,Buy land,4,Rejected,0,0
KH01030,CHAN Danuch,55,Siem Reap,2024-11-01,SME Loan,Married,House,600000,Self-employed,160,72,2500,46.94742492324849,100,62.5,0.42,Yes,New Customer,,10.4,Refinance,4,Rejected,0,1
KH01034,CHEA Ly,50,Phnom Penh,2025-05-01,SME Loan,Single,House,165000,Self-employed,480,48,16000,401.9701867349752,300,62.5,9.7,No,New Customer,,7.9,Refinance,4,Rejected,0,0
KH01037,HENG Ly,25,Kandal,2024-12-15,SME Loan,Single,House,52500,Self-employed,220,72,7000,126.87471246495672,100,45.45,13.33,No,Existing Customer,Deposit,7.9,Refinance,3,Rejected,0,0
KH01039,VUTHY Kimheng,24,Kandal,2025-05-23,SME Loan,Divorce,House,119000,Part-time,270,48,9500,237.7634967144703,150,55.56,7.98,No,New Customer,,7.8,Expand Farm,4,Rejected,0,0
KH01040,CHAN Soklin,31,Battambang,2024-05-19,SME Loan,Single,House,159000,Full-time,1410,72,40500,746.218182283021,0,0.0,25.47,Yes,New Customer,,8.6,Buy land,5,Approved,1,1
KH01042,SREY Sreynit,49,Phnom Penh,2025-01-20,SME Loan,Married,House,370500,Full-time,1410,72,54500,1006.9119869357892,500,35.46,14.71,No,New Customer,,8.6,Buy land,3,Approved,1,0
KH01047,THAY Danuch,54,Phnom Penh,2024-02-25,SME Loan,Married,Car,103000,Full-time,1650,48,48500,1204.6229239109944,350,21.21,47.09,No,New Customer,,7.6,Loan Consolidation,3,Approved,1,0
KH01050,LIM Virakroth,50,Prey Veng,2024-04-24,SME Loan,Single,House,30000,Full-time,130,60,5000,102.82380652483374,100,76.92,16.67,Yes,Existing Customer,KHQR,6.8,Expanding Business,4,Approved,1,1
KH01051,UM Chealong,22,Kampong Cham,2024-01-03,SME Loan,Married,House,51000,Full-time,360,72,14000,253.74942492991343,150,41.67,27.45,No,Existing Customer,Loan,7.8,Expand Farm,2,Approved,1,0
KH01053,RITH Thyda,50,Kandal,2025-09-03,SME Loan,Single,Land,192000,Full-time,370,84,17500,284.23051610454394,200,54.05,9.11,Yes,Existing Customer,Card,7.9,Loan Consolidation,4,Approved,1,1
KH01055,SOK Darlin,22,Battambang,2024-10-05,SME Loan,Single,House,62500,Self-employed,470,60,18500,377.7750659074555,400,85.11,29.6,Yes,Existing Customer,Loan,6.9,Buy land,5,Rejected,0,1
KH01060,HONG Bunthai,50,Phnom Penh,2025-05-16,SME Loan,Married,Land,2645500,Full-time,1440,60,27500,560.2367757036827,300,20.83,1.04,Yes,Existing Customer,Card,6.7,Buy land,4,Approved,1,1
KH01065,Y Nita,30,Phnom Penh,2025-12-11,SME Loan,Single,House,376000,Full-time,1230,60,36500,759.4526537773801,0,0.0,9.71,Yes,New Customer,,7.6,Loan Consolidation,5,Approved,1,1
KH01067,THAY Danuch,45,Siem Reap,2024-04-06,SME Loan,Single,Land,87000,Part-time,250,48,3000,73.09802798918393,0,0.0,3.45,Yes,Existing Customer,KHQR,7.8,Expanding Business,3,Approved,1,1
KH01069,CHEAB Pheakdey,54,Prey Veng,2024-11-30,SME Loan,Single,House,153500,Part-time,100,72,4500,82.23610865978742,50,50.0,2.93,Yes,Existing Customer,Card,9.2,Buy land,5,Approved,1,1
KH01070,CHAN Monyka,62,Battambang,2025-03-22,SME Loan,Divorce,Land,185500,Full-time,170,36,3000,94.7026122706722,100,58.82,1.62,No,Existing Customer,Deposit,8.3,Loan Consolidation,5,Approved,1,0
KH01073,UM Morokot,22,Battambang,2025-11-14,SME Loan,Divorce,Land,230000,Full-time,870,48,14500,356.0328237298165,300,34.48,6.3,Yes,Existing Customer,Deposit,6.5,Loan Consolidation,3,Approved,1,1
KH01074,THY Darlin,64,Phnom Penh,2025-12-30,SME Loan,Single,House,143500,Self-employed,700,48,16000,398.9208463910696,0,0.0,11.15,No,New Customer,,7.7,Expanding Business,3,Rejected,0,0
KH01077,PHAI Sokha,30,Kampong Cham,2024-03-17,SME Loan,Single,Land,133500,Full-time,920,96,25500,372.2586661334814,0,0.0,19.1,No,Existing Customer,KHQR,7.5,Loan Consolidation,3,Approved,1,0
KH01079,Y Sreypov,59,Kandal,2024-07-20,SME Loan,Single,House,171500,Full-time,570,84,13500,225.51353043918704,250,43.86,7.87,Yes,New Customer,,8.7,Loan Consolidation,1,Approved,1,1
KH01081,RIM Heng,33,Siem Reap,2025-03-16,SME Loan,Married,House,93000,Full-time,300,48,5000,123.00559215198248,150,50.0,5.38,No,Existing Customer,KHQR,6.6,Expanding Business,5,Approved,1,0
KH01082,HOUEN Ly,29,Battambang,2024-11-01,SME Loan,Single,Land,47000,Part-time,110,72,2500,46.82046277651855,50,45.45,5.32,No,New Customer,,10.4,Expanding Business,1,Rejected,0,0
KH01085,PRAK Thyda,32,Phnom Penh,2025-05-25,SME Loan,Married,House,178500,Part-time,400,72,16500,301.5323984192205,200,50.0,9.24,Yes,Existing Customer,Card,7.6,Buy land,4,Approved,1,1
KH01087,TAI Sophea,49,Battambang,2024-01-30,SME Loan,Single,Land,114000,Part-time,320,84,15500,257.3183524167322,0,0.0,13.6,Yes,New Customer,,8.3,Buy land,5,Approved,1,1
KH01088,DARA Pisey,42,Kandal,2025-06-26,SME Loan,Married,House,100500,Full-time,1070,72,36000,652.498521248349,250,23.36,35.82,No,Existing Customer,KHQR,7.3,Refinance,3,Approved,1,0
KH01092,HENG Leng,59,Siem Reap,2025-05-30,SME Loan,Married,House,132500,Full-time,200,48,6000,147.04146971425314,100,50.0,4.53,Yes,Existing Customer,KHQR,6.7,Loan Consolidation,4,Approved,1,1
KH01096,LUN Sakada,63,Kandal,2025-12-23,SME Loan,Single,Car,31500,Full-time,700,36,15500,494.3399027628152,0,0.0,49.21,Yes,New Customer,,7.3,Expand Farm,5,Approved,1,1
KH01097,SREY Ly,47,Phnom Penh,2025-11-07,SME Loan,Single,Land,2023500,Full-time,1210,60,47000,977.92533500101,400,33.06,2.32,No,New Customer,,7.5,Buy land,3,Approved,1,0
KH01103,BUT Ly,40,Siem Reap,2024-12-08,SME Loan,Married,House,374500,Self-employed,550,96,27500,404.3086261632859,250,45.45,7.34,Yes,Existing Customer,Deposit,7.6,Buy land,5,Rejected,0,1
KH01104,PISETH Pheakdey,48,Phnom Penh,2024-03-16,SME Loan,Single,Car,22500,Full-time,1030,60,38000,768.6856486780814,200,19.42,168.89,Yes,Existing Customer,Loan,9.1,Refinance,2,Rejected,0,1
KH01112,CHAN Sreynit,36,Prey Veng,2024-11-13,SME Loan,Married,Land,222500,Part-time,620,72,14500,261.37028893993994,0,0.0,6.52,Yes,Existing Customer,Card,7.7,Buy land,3,Approved,1,1
KH01119,CHEAN Virakvong,37,Kandal,2024-11-29,SME Loan,Single,House,95500,Full-time,430,84,8000,128.30699585981654,0,0.0,8.38,No,Existing Customer,Deposit,7.6,Expanding Business,4,Approved,1,0
KH01120,BOREY Rakmey,36,Kampong Cham,2024-02-25,SME Loan,Married,Land,183500,Full-time,290,108,10000,142.41650809273125,150,51.72,5.45,Yes,New Customer,,8.8,Loan Consolidation,4,Approved,1,1
KH01124,CHEAB Kimheng,32,Siem Reap,2025-02-21,SME Loan,Married,Car,35000,Full-time,180,72,6000,109.94856596815087,150,83.33,17.14,No,Existing Customer,Loan,8.0,Refinance,4,Rejected,0,0
KH01125,VUTHY Chealong,63,Kampot,2024-09-04,SME Loan,Married,House,265500,Part-time,100,60,2000,40.936737648349926,50,50.0,0.75,No,Existing Customer,Loan,8.2,Buy land,5,Approved,1,0
KH01128,LUN Nary,24,Prey Veng,2024-04-16,SME Loan,Single,House,31000,Full-time,310,84,8000,130.75185345038847,150,48.39,25.81,No,Existing Customer,Loan,7.9,Expanding Business,4,Approved,1,0
KH01129,RY Vuthy,25,Siem Reap,2024-07-31,SME Loan,Single,House,143000,Full-time,540,72,25500,462.1864525509138,250,46.3,17.83,No,Existing Customer,Loan,7.8,Expanding Business,3,Approved,1,0
KH01133,HORN Bunthai,53,Phnom Penh,2024-11-24,SME Loan,Married,House,107500,Full-time,2020,60,37000,750.2265886713126,0,0.0,34.42,No,Existing Customer,Deposit,6.3,Expanding Business,4,Approved,1,0
KH01134,JONH Leng,58,Kandal,2024-09-02,SME Loan,Married,House,58500,Full-time,250,72,5500,100.78618547080498,200,80.0,9.4,Yes,Existing Customer,KHQR,7.9,Loan Consolidation,5,Approved,1,1
KH01135,PISETH Sreynit,38,Kampong Cham,2024-04-06,SME Loan,Single,Land,159000,Full-time,370,72,9500,173.6095627262179,200,54.05,5.97,No,Existing Customer,KHQR,7.9,Expanding Business,3,Approved,1,0
KH01137,HORN Kimheng,59,Battambang,2025-07-31,SME Loan,Married,House,345000,Self-employed,260,72,12000,217.49950708278297,150,57.69,3.48,Yes,Existing Customer,KHQR,7.7,Loan Consolidation,4,Rejected,0,1
KH01138,HORN Cheableng,45,Kandal,2025-12-29,SME Loan,Divorce,House,35000,Self-employed,810,84,39500,641.5488792073993,350,43.21,112.86,No,Existing Customer,Deposit,10.2,Refinance,4,Rejected,0,0
KH01141,JONH Sophea,43,Phnom Penh,2025-07-24,SME Loan,Single,House,184500,Self-employed,600,108,28000,389.6689292120902,400,66.67,15.18,Yes,Existing Customer,Deposit,8.1,Loan Consolidation,4,Rejected,0,1
KH01142,SENG Mao,60,Kampot,2024-05-02,SME Loan,Single,Land,67500,Part-time,220,60,8500,173.98113500548718,150,68.18,12.59,Yes,Existing Customer,Card,7.2,Expanding Business,5,Approved,1,1
KH01143,CHEA Kim,30,Phnom Penh,2024-01-07,SME Loan,Single,House,190000,Full-time,460,72,12500,227.1848714346135,200,43.48,6.58,No,Existing Customer,Deposit,8.0,Expand Farm,3,Approved,1,0
KH01144,UM Sakada,43,Phnom Penh,2024-09-15,SME Loan,Single,Car,32500,Full-time,450,60,9500,194.44950382966212,300,66.67,29.23,Yes,Existing Customer,Card,7.0,Refinance,5,Approved,1,1
KH01149,UM Darlin,56,Phnom Penh,2025-11-08,SME Loan,Single,Car,14000,Unemployed,410,96,18500,277.7939256874786,300,73.17,132.14,Yes,Existing Customer,Deposit,10.5,Expand Farm,4,Rejected,0,1
KH01150,LUN Dyna,36,Kandal,2024-05-09,SME Loan,Married,House,184500,Full-time,340,72,7500,136.68525274182673,250,73.53,4.07,Yes,Existing Customer,Card,8.0,Loan Consolidation,4,Approved,1,1
KH01152,LIN Kim,36,Phnom Penh,2025-06-10,SME Loan,Married,House,218000,Full-time,570,84,23500,381.68097876895905,250,43.86,10.78,Yes,Existing Customer,KHQR,7.8,Loan Consolidation,5,Approved,1,1
KH01154,BUT Kimheng,29,Kandal,2024-11-13,SME Loan,Married,House,55000,Self-employed,960,72,35500,638.146094611023,0,0.0,64.55,Yes,Existing Customer,Loan,8.1,Refinance,4,Rejected,0,1
KH01155,CHEAB Sokha,37,Kampot,2025-08-24,SME Loan,Single,Land,267000,Full-time,260,108,10000,135.95968103383794,150,57.69,3.75,No,Existing Customer,Card,7.9,Refinance,2,Approved,1,0
KH01157,SOY Leakhena,25,Phnom Penh,2025-03-13,SME Loan,Married,House,100000,Self-employed,1300,72,49500,912.0444450125811,0,0.0,49.5,No,New Customer,,8.3,Buy land,4,Rejected,0,0
KH01161,VUTHY Phan,51,Kandal,2025-06-09,SME Loan,Single,House,65500,Part-time,240,36,2000,64.15943129894292,200,83.33,3.05,No,New Customer,,9.6,Buy land,5,Rejected,0,0
KH01164,HORN Sreynich,42,Kampong Cham,2025-01-01,SME Loan,Divorce,Land,400000,Full-time,590,96,30500,451.59220000277,300,50.85,7.62,Yes,Existing Customer,Deposit,7.7,Refinance,3,Approved,1,1
KH01171,THAY Morokot,47,Kandal,2025-11-08,SME Loan,Single,Car,31000,Full-time,300,48,8000,201.75002593122156,200,66.67,25.81,Yes,New Customer,,8.1,Refinance,4,Approved,1,1
KH01174,KHUN Vuthy,43,Battambang,2024-08-13,SME Loan,Married,Land,36500,Self-employed,220,60,6000,125.71815449503526,150,68.18,16.44,Yes,New Customer,,8.1,Expanding Business,4,Rejected,0,1
KH01175,LUN David,43,Battambang,2025-05-17,SME Loan,Single,House,231000,Full-time,140,84,4000,65.37592672519423,150,107.14,1.73,No,Existing Customer,Card,9.3,Expand Farm,4,Rejected,0,0
KH01177,RITH Danuch,49,Phnom Penh,2025-02-18,SME Loan,Divorce,Car,28000,Full-time,610,60,22000,460.9665664817959,450,73.77,78.57,No,New Customer,,8.3,Refinance,3,Rejected,0,0
KH01178,DOUK David,24,Kandal,2025-12-01,SME Loan,Married,House,55500,Full-time,190,84,6500,108.58058872997894,100,52.63,11.71,Yes,New Customer,,8.7,Expanding Business,4,Approved,1,1
KH01179,CHEA Danuch,41,Phnom Penh,2024-08-21,SME Loan,Married,House,575500,Self-employed,960,72,47000,844.8694773723405,0,0.0,8.17,No,Existing Customer,Loan,7.5,Buy land,4,Rejected,0,0
KH01181,RY Pisey,27,Phnom Penh,2024-08-19,SME Loan,Married,House,170000,Self-employed,670,72,17500,324.2021610759842,0,0.0,10.29,Yes,New Customer,,8.7,Expand Farm,5,Approved,1,1
KH01186,SOY Sokha,40,Phnom Penh,2024-11-02,SME Loan,Married,House,140500,Self-employed,640,84,23500,391.3431336938288,250,39.06,16.73,Yes,New Customer,,8.5,Expand Farm,2,Rejected,0,1
KH01193,CHHORN Chhay,24,Phnom Penh,2025-05-19,SME Loan,Married,House,100000,Full-time,3040,96,130000,1965.769279938752,1000,32.89,130.0,Yes,New Customer,,10.7,Expanding Business,4,Rejected,0,1
KH01196,RITH Monyka,42,Prey Veng,2025-09-13,SME Loan,Married,Land,146000,Full-time,270,84,15000,244.39225053961505,200,74.07,10.27,Yes,Existing Customer,KHQR,8.0,Loan Consolidation,4,Approved,1,1
KH01197,CHEAB Chhay,34,Phnom Penh,2024-10-17,SME Loan,Married,House,100000,Part-time,480,48,7000,174.527870296093,200,41.67,7.0,No,New Customer,,7.7,Expand Farm,4,Approved,1,0
KH01198,HOUEN Borany,44,Phnom Penh,2025-08-04,SME Loan,Single,Land,2871500,Full-time,970,48,22500,566.345653158893,600,61.86,0.78,No,New Customer,,7.9,Refinance,5,Approved,1,0
KH01201,RITH Sokha,47,Kampong Cham,2024-12-03,SME Loan,Married,Land,400000,Self-employed,200,48,6000,150.16641897756017,150,75.0,1.5,Yes,New Customer,,8.1,Expand Farm,5,Rejected,0,1
KH01208,HOUEN Socheata,64,Kampot,2024-08-05,SME Loan,Single,House,52000,Full-time,490,36,9000,287.45586342347866,300,61.22,17.31,Yes,New Customer,,7.8,Buy land,4,Approved,1,1
KH01209,KRY Socheata,57,Kampong Cham,2024-09-19,SME Loan,Married,House,67000,Part-time,500,48,7500,182.74506997295984,0,0.0,11.19,Yes,Existing Customer,Card,6.6,Loan Consolidation,4,Approved,1,1
KH01210,SREY Sakada,43,Phnom Penh,2025-09-10,SME Loan,Single,Land,655500,Self-employed,750,72,26000,471.2489320126964,350,46.67,3.97,Yes,Existing Customer,Loan,7.6,Refinance,4,Rejected,0,1
KH01216,SOY Chhay,33,Phnom Penh,2024-06-16,SME Loan,Divorce,Land,2222500,Part-time,340,72,12500,226.5619865445656,200,58.82,0.56,No,Existing Customer,Deposit,7.7,Refinance,5,Rejected,0,0
KH01221,CHAI Sokha,29,Kandal,2024-02-10,SME Loan,Single,Car,33000,Full-time,360,72,16500,302.35855641241494,300,83.33,50.0,No,Existing Customer,Deposit,8.2,Expanding Business,3,Rejected,0,0
KH01223,THY Phan,27,Phnom Penh,2024-09-15,SME Loan,Single,House,163000,Full-time,450,96,17000,248.1724440889876,0,0.0,10.43,No,Existing Customer,Card,7.6,Expanding Business,3,Approved,1,0
KH01229,RY Yim,51,Phnom Penh,2024-02-22,SME Loan,Married,Land,3516000,Part-time,350,72,10500,190.83529200507536,200,57.14,0.3,Yes,Existing Customer,Deposit,7.9,Expanding Business,4,Approved,1,1
KH01231,HOUEN Vuthy,44,Phnom Penh,2024-01-13,SME Loan,Married,Car,73000,Full-time,780,108,56000,755.4380429769677,0,0.0,76.71,No,Existing Customer,KHQR,7.8,Buy land,5,Approved,1,0
KH01233,MEAS Rakmey,38,Kampot,2025-02-04,SME Loan,Single,Land,121000,Full-time,490,72,20500,371.5616579330876,250,51.02,16.94,No,Existing Customer,Deposit,8.0,Loan Consolidation,5,Approved,1,0
